  685                      # POINTS THIS DATABASE
 -37.5833  149.9167
 -30.5833  153.0833
 -25.5000  152.8333
 -19.0000  146.4167
 -14.3333  144.5833
 -11.2500  142.0833
 -17.0000  141.0000
 -17.4167  139.4167
 -15.0000  135.5833
 -12.0833  136.5000
 -11.4167  132.3333
 -14.9167  129.0833
 -14.0000  127.4167
 -17.0000  122.5833
 -19.8333  120.3333
 -21.8333  114.0833
 -26.1667  113.3333
 -32.3333  115.8333
 -34.1667  115.1667
   0.0       0.0
   5.6667   95.3333        SUMATRA (M=5)
   1.0000   99.0833
  -5.5833  104.4167
  -3.5000  105.9167
   0.5833  103.0000
   4.5000   98.2500
   5.6667   95.3333
   0.0       0.0
   1.0000  108.9167        BORNEO (M=10)
  -2.9167  110.3333
  -3.6667  115.6667
   0.0     117.5000
   1.2500  118.6667
   3.2500  117.5000
   5.1667  119.2500
   6.5833  116.6667
   4.0833  113.7500
   2.2500  111.3333
   1.0000  108.9167
   0.0       0.0
  -1.3333  130.8333       NEW GUINA (M=16)
  -4.0000  132.8333
  -4.8333  136.7500
  -7.3333  138.2500
  -8.3333  138.2500
  -9.0833  141.5000
  -8.1667  143.5833
 -10.5833  150.5833
  -6.8333  147.0000
  -6.6666  147.8333
  -3.6667  1144.0000
  -1.6667  137.2500
  -3.3333  135.1667
  -1.3333  134.1667
  -0.3333  132.1667
  -1.3333  130.8333
   0.0       0.0
   7.1667  122.0000        MINDANAO (M=5)
   5.5833  125.4167
   7.2500  126.5833
   9.0833  125.5000
   8.6667  123.5000
   7.1667  122.0000
   0.0       0.0
  33.2500  129.5000        JAPAN (M=19)
  31.2500  130.1667
  33.2500  129.5000
   0.0       0.0
  34.3333  130.9167
  33.4167  135.7500
  35.2500  139.5833
  35.1667  140.3333
  39.0833  141.8333
  41.1667  141.0833
  38.0833  139.3333
  37.5000  137.1667
  35.7500  135.2500
  35.0833  132.3333
  34.3333  130.9167
   0.0       0.0
  42.5833  139.8333
  42.2500  140.2500
  42.0000  143.2500
  42.1967  144.7500
  44.0000  144.1667
  45.2500  141.5000
  43.1667  141.2500
  42.5833  139.8333
   0.0       0.0
 TeliTRAK (v1.00)    - Satellite Tracking Program          10/30/86    10:25:55  





                          1 - Generate Plot                   
                          2 -                                 
                          3 -                                 
                          4 -                                 
                          5 - Satellite File Maintenance      
                          6 - Sensor File Maintenance         
                          7 - Parameter Maintenance           
                          8 -                                 
                          9 - Perform DOS Functions           
                         99 -> Quit


                              Enter Choice: 
